-0.3359  	-0.0814  	-0.4648  	-0.8920  	-0.5195  	-0.7402  	0.14490  	-0.0396  	0.16157  	0.50477  	0.19913  	0.37484  	0.10993  	-0.6388  	-1.0918  	0.53220  	0.11749  	0.25640  	0.38077  	0.35224  	-0.1373  	0.32049  	-0.3148  	0.11914  	0.25781  	-0.0914  	-0.1432  	-0.2570  	-0.2790  	0.09816  	0.18622  	0.17974  	0.03885  	-0.1195  	0.10599  	0.20309  	0.06078  	0.02068  	-0.3723  	0.26127  	0.45703  	0.08345  	0.01341  	0.39257  	0.04496  	-0.0646  	0.01799  	0.05393  	0.04343  	-0.0986  	-0.0238  	-0.0249  	-0.0297  	0.02762  	-0.0386  	-0.0472  	0.00359  	0.00690  	-0.0267  	0.01348  	-0.0098  	-0.0374  	0.05591  	-0.0034  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.3882  	-0.0741  	-0.4587  	-1.0565  	-0.6424  	-0.7341  	0.14343  	-0.0586  	0.16456  	0.40809  	0.20714  	0.27002  	0.06110  	-0.7230  	-1.0074  	0.42160  	0.18353  	0.23242  	0.38246  	0.28927  	-0.0321  	0.29368  	-0.2168  	0.12938  	0.21550  	-0.0701  	-0.0957  	-0.3606  	-0.3904  	0.07508  	0.19808  	0.17885  	0.01118  	-0.1102  	0.10095  	0.14436  	0.16183  	0.05198  	-0.4075  	0.19988  	0.48743  	0.07673  	0.00383  	0.39944  	0.04882  	-0.0640  	0.00735  	0.03041  	0.02936  	-0.0772  	-0.0260  	-0.0254  	-0.0275  	0.02872  	-0.0344  	-0.0298  	-1.5746  	0.00681  	-0.0181  	0.01255  	-0.0120  	-0.0198  	0.05862  	-0.0050  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.3015  	-0.0739  	-0.4404  	-0.9429  	-0.5448  	-0.6740  	0.14273  	0.01443  	0.17815  	0.37440  	0.12054  	0.35353  	0.11061  	-0.6422  	-0.8969  	0.43800  	0.16294  	0.23923  	0.36005  	0.26779  	-0.1156  	0.37410  	-0.1604  	0.08479  	0.16684  	-0.0578  	-0.1546  	-0.3228  	-0.3382  	0.09301  	0.20623  	0.16723  	0.02784  	-0.1017  	0.05108  	0.11104  	0.11675  	0.06622  	-0.3703  	0.23544  	0.50843  	0.07519  	0.02198  	0.40721  	0.03208  	-0.0671  	0.01072  	0.06087  	0.04018  	-0.0867  	-0.0365  	-0.0196  	-0.0322  	0.02555  	-0.0378  	-0.0457  	0.00212  	0.00175  	-0.0273  	0.00574  	-0.0100  	-0.0184  	0.05197  	-0.0068  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.1087  	-0.0187  	-0.3688  	-0.6309  	-0.3690  	-0.6238  	0.13474  	0.05118  	0.16236  	0.36366  	0.08385  	0.47184  	0.21140  	-0.6214  	-0.7710  	0.44064  	0.22856  	0.11402  	0.41318  	0.12605  	-0.0787  	0.12327  	-0.5931  	0.08450  	0.14815  	0.01113  	-0.1945  	-0.2842  	-0.1788  	0.09812  	0.31515  	0.12229  	-0.0257  	-0.2473  	0.02738  	0.13753  	-0.0365  	0.01996  	-0.4746  	0.18729  	0.51073  	0.19840  	-0.0988  	0.46959  	-0.0210  	-0.0461  	-0.0126  	0.07312  	0.03563  	-0.1105  	-0.0136  	-0.0225  	-0.0273  	0.04173  	-0.0324  	-0.0356  	0.00043  	-0.0072  	-0.0219  	0.02054  	-0.0116  	-0.0296  	0.02800  	-0.0056  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.0477  	0.01488  	-0.2866  	-0.5891  	-0.3027  	-0.6568  	0.14017  	0.12813  	0.15853  	0.42013  	0.12641  	0.48820  	0.25383  	-0.6937  	-0.8061  	0.49737  	0.26805  	-0.0022  	0.47271  	-0.0543  	-0.0588  	-0.0831  	-0.8583  	0.08441  	0.09441  	0.07369  	-0.1886  	-0.3363  	-0.0825  	0.08791  	0.37376  	0.09094  	-0.1216  	-0.3910  	-0.0134  	0.14673  	-0.1319  	0.01128  	-0.5415  	0.13370  	0.58025  	0.30262  	-0.1964  	0.54257  	-0.0612  	-0.0283  	-0.0350  	0.10523  	0.03420  	-0.1225  	-0.0025  	-0.0220  	-0.0234  	0.04501  	-0.0236  	-0.0434  	0.00435  	-0.0151  	-0.0250  	0.02669  	-0.0076  	-0.0385  	0.02537  	-0.0032  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.0290  	-0.0081  	-0.2589  	-0.5592  	-0.2911  	-0.6208  	0.13931  	0.13494  	0.13315  	0.41754  	0.18323  	0.45844  	0.25221  	-0.7204  	-0.8257  	0.56990  	0.25078  	-0.0309  	0.51624  	-0.1424  	-0.0301  	-0.1062  	-0.9632  	0.11578  	0.19367  	0.07725  	-0.0991  	-0.3890  	-0.0889  	0.10004  	0.39177  	0.09521  	-0.1590  	-0.4220  	0.01862  	0.17753  	-0.1225  	0.03816  	-0.5697  	0.09841  	0.57535  	0.35915  	-0.2274  	0.55855  	-0.0789  	-0.0235  	-0.0443  	0.11848  	0.03133  	-0.1247  	0.00120  	-0.0120  	-0.0222  	0.05405  	-0.0162  	-0.0373  	0.00016  	-0.0209  	-0.0259  	0.02968  	-0.0054  	-0.0462  	0.02881  	-0.0075  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.1624  	-0.0581  	-0.3447  	-0.7287  	-0.4093  	-0.6327  	0.10633  	0.07368  	0.10834  	0.36529  	0.19214  	0.36310  	0.20677  	-0.8170  	-0.8392  	0.52279  	0.28854  	-0.0307  	0.51563  	-0.1304  	-0.0103  	-0.0942  	-0.8330  	0.12770  	0.21958  	0.05936  	-0.1100  	-0.3837  	-0.1414  	0.10789  	0.37296  	0.12664  	-0.1704  	-0.4011  	-0.0085  	0.18946  	-0.0798  	0.04201  	-0.5650  	0.11177  	0.56580  	0.30955  	-0.2018  	0.54057  	-0.0740  	-0.0288  	-0.0434  	0.08653  	0.02101  	-0.1120  	-0.0017  	-0.0147  	-0.0211  	0.05650  	-0.0221  	-0.0406  	-0.0001  	-0.0151  	-0.0287  	0.03396  	0.00036  	-0.0459  	0.03807  	-0.0022  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.2318  	-0.0815  	-0.4189  	-0.8576  	-0.5239  	-0.6520  	0.09778  	0.02622  	0.11920  	0.28079  	0.13413  	0.31210  	0.13528  	-0.8050  	-0.8346  	0.41670  	0.27819  	0.04504  	0.44683  	0.02378  	0.00602  	0.09572  	-0.4642  	0.14938  	0.15389  	0.02008  	-0.0831  	-0.4211  	-0.2808  	0.07287  	0.30096  	0.15376  	-0.0826  	-0.2673  	0.06800  	0.11042  	0.08777  	0.07131  	-0.5331  	0.13937  	0.54128  	0.20898  	-0.1141  	0.48696  	-0.0178  	-0.0444  	-0.0144  	0.05516  	0.02601  	-0.1010  	-0.0183  	-0.0211  	-0.0291  	0.04179  	-0.0291  	-0.0396  	0.00316  	-0.0050  	-0.0221  	0.01464  	-0.0105  	-0.0327  	0.03732  	-0.0086  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.2116  	-0.0735  	-0.4257  	-0.7890  	-0.4425  	-0.6448  	0.15240  	0.00313  	0.19198  	0.37005  	0.02551  	0.36607  	0.14521  	-0.6237  	-0.8436  	0.47316  	0.15256  	0.23288  	0.35729  	0.30721  	-0.0979  	0.35116  	-0.2253  	0.10281  	0.16212  	-0.0744  	-0.1423  	-0.2993  	-0.3322  	0.10090  	0.18274  	0.18699  	0.03537  	-0.0915  	0.07243  	0.14077  	0.10050  	0.05714  	-0.3797  	0.26136  	0.47770  	0.07031  	0.01558  	0.41066  	0.02615  	-0.0732  	0.00626  	0.06182  	0.04946  	-0.0945  	-0.0285  	-0.0259  	-0.0323  	0.02310  	-0.0386  	-0.0407  	0.00305  	0.00363  	-0.0248  	0.00567  	-0.0157  	-0.0228  	0.05689  	-0.0051  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
0.31154  	0.11131  	-0.0783  	-0.4928  	-0.3921  	-0.3530  	0.23688  	0.23842  	0.26238  	0.38296  	-0.2132  	0.34900  	0.38110  	-0.0617  	-0.3178  	0.39711  	0.16269  	0.14290  	0.31884  	0.18531  	0.03204  	0.45991  	-0.2243  	0.17270  	0.20757  	-0.1024  	-0.0197  	-0.5078  	-0.3981  	0.13469  	0.21427  	0.17078  	0.09147  	-0.1004  	0.20467  	0.00142  	0.18840  	0.05676  	-0.3535  	0.23156  	0.43164  	0.07747  	0.04946  	0.40969  	0.01117  	-0.0562  	-0.0028  	0.10197  	0.06798  	-0.0959  	-0.0368  	-0.0186  	-0.0311  	0.02661  	-0.0376  	-0.0297  	-0.0188  	-0.0065  	-0.0309  	0.01455  	-0.0058  	-0.0042  	0.04530  	-0.0102  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
0.16063  	0.07503  	-0.2214  	-0.5891  	-0.3282  	-0.4876  	0.23507  	0.15638  	0.21909  	0.38225  	-0.1005  	0.25370  	0.31337  	-0.2274  	-0.5297  	0.31409  	0.14967  	0.11535  	0.34857  	0.23156  	0.01502  	0.38890  	-0.2554  	0.17370  	0.33684  	-0.1402  	0.04881  	-0.5535  	-0.4384  	0.15945  	0.17384  	0.18582  	0.06371  	-0.1113  	0.25079  	0.03922  	0.21391  	0.06540  	-0.3597  	0.25292  	0.40216  	0.10186  	0.02444  	0.39832  	0.02354  	-0.0549  	-0.0092  	0.08393  	0.07042  	-0.0862  	-0.0333  	-0.0246  	-0.0338  	0.03057  	-0.0351  	-0.0205  	-0.0089  	-0.0028  	-0.0255  	0.01484  	-0.0060  	-0.0085  	0.05331  	-0.0097  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.1278  	-0.0131  	-0.3939  	-0.8138  	-0.4423  	-0.6411  	0.18293  	0.11114  	0.21619  	0.34417  	0.08923  	0.30233  	0.20358  	-0.4811  	-0.8107  	0.39831  	0.12945  	0.20685  	0.37483  	0.31574  	0.06734  	0.33438  	-0.2861  	0.17499  	0.19316  	-0.1195  	-0.0522  	-0.4236  	-0.4042  	0.09465  	0.17394  	0.16200  	0.05135  	-0.0928  	0.19942  	0.07350  	0.18854  	0.05387  	-0.4093  	0.25473  	0.41662  	0.07195  	0.00066  	0.40178  	0.04347  	-0.0607  	0.00540  	0.06717  	0.04857  	-0.0983  	-0.0403  	-0.0311  	-0.0355  	0.02788  	-0.0453  	-0.0375  	-0.0001  	0.00291  	-0.0328  	0.00823  	-0.0164  	-0.0217  	0.05192  	-0.0131  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.4125  	-0.1247  	-0.5185  	-0.9879  	-0.5744  	-0.7519  	0.18471  	-0.0696  	0.14994  	0.44175  	0.20707  	0.28947  	0.10070  	-0.7718  	-1.0666  	0.42773  	0.12185  	0.30222  	0.37029  	0.36345  	-0.1640  	0.31463  	-0.2734  	0.04948  	0.21450  	-0.0858  	-0.2194  	-0.2190  	-0.2345  	0.09178  	0.21606  	0.16606  	0.02541  	-0.0865  	-0.0020  	0.18117  	0.05396  	0.03626  	-0.3218  	0.23413  	0.52145  	0.06446  	0.01631  	0.41422  	0.04736  	-0.0641  	0.00081  	0.06355  	0.04913  	-0.0915  	-0.0252  	-0.0185  	-0.0306  	0.01969  	-0.0347  	-0.0427  	0.00381  	0.00473  	-0.0260  	0.00771  	-0.0041  	-0.0272  	0.05481  	-1.6302  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.4579  	-0.1176  	-0.5260  	-1.0045  	-0.5552  	-0.7713  	0.19925  	-0.0798  	0.16727  	0.46693  	0.16601  	0.31253  	0.11009  	-0.7647  	-1.0563  	0.42944  	0.12554  	0.29080  	0.35097  	0.35491  	-0.2291  	0.33185  	-0.2645  	0.00324  	0.19736  	-0.0652  	-0.2492  	-0.1723  	-0.1957  	0.10517  	0.22307  	0.14829  	0.02714  	-0.0753  	-0.0365  	0.19338  	0.01304  	0.03456  	-0.3146  	0.24003  	0.53548  	0.06513  	0.03801  	0.41534  	0.03857  	-0.0666  	0.00753  	0.06679  	0.05186  	-0.0940  	-0.0280  	-0.0195  	-0.0344  	0.02255  	-0.0345  	-0.0450  	-0.0014  	0.00517  	-0.0269  	0.00846  	-0.0028  	-0.0238  	0.05721  	0.00156  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.3711  	-0.0815  	-0.4678  	-0.9580  	-0.5321  	-0.7629  	0.18022  	-0.0405  	0.16896  	0.43716  	0.13275  	0.34249  	0.10022  	-0.7262  	-1.0235  	0.46001  	0.14712  	0.29138  	0.36716  	0.32740  	-0.1753  	0.34748  	-0.2412  	0.03913  	0.19340  	-0.0680  	-0.2199  	-0.2193  	-0.2477  	0.10239  	0.21025  	0.15327  	0.02568  	-0.0861  	-0.0103  	0.15981  	0.03803  	0.02887  	-0.3360  	0.25519  	0.51310  	0.06456  	0.01828  	0.41745  	0.03062  	-0.0673  	0.01269  	0.06753  	0.05010  	-0.0925  	-0.0253  	-0.0183  	-0.0345  	0.02288  	-0.0391  	-0.0442  	0.00393  	0.00596  	-0.0290  	0.00421  	-0.0094  	-0.0200  	0.05885  	-0.0038  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.3735  	-0.0978  	-0.4962  	-0.9348  	-0.5052  	-0.7599  	0.17771  	-0.0246  	0.14973  	0.43223  	0.14270  	0.32809  	0.10675  	-0.7184  	-0.9966  	0.44973  	0.12119  	0.28419  	0.37934  	0.32210  	-0.1647  	0.35592  	-0.2645  	0.04614  	0.21321  	-0.0816  	-0.1790  	-0.2432  	-0.2535  	0.12200  	0.20554  	0.15832  	0.02905  	-0.0935  	0.01003  	0.16056  	0.04307  	0.02714  	-0.3430  	0.25769  	0.51121  	0.07548  	0.00611  	0.40956  	0.03475  	-0.0639  	0.01163  	0.06361  	0.04570  	-0.0965  	-0.0318  	-0.0201  	-0.0318  	0.02515  	-0.0428  	-0.0441  	0.00537  	0.00192  	-0.0284  	0.00769  	-0.0064  	-0.0290  	0.05099  	-0.0067  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.1431  	-0.0493  	-0.4444  	-0.5329  	-0.2770  	-0.6090  	0.14750  	0.03256  	0.18938  	0.31277  	0.06756  	0.43309  	0.20107  	-0.5846  	-0.7466  	0.55431  	0.12627  	0.26555  	0.37756  	0.40363  	-0.1126  	0.29741  	-0.4118  	0.12844  	0.29194  	-0.0990  	-0.0849  	-0.1835  	-0.2566  	0.19973  	0.16861  	0.17699  	0.05724  	-0.0802  	0.16579  	0.11924  	0.05043  	0.01449  	-0.3611  	0.26784  	0.36766  	0.10911  	-0.0389  	0.36890  	0.05396  	-0.0687  	-0.0019  	0.05813  	0.05219  	-0.1021  	-0.0178  	-0.0259  	-0.0356  	0.02248  	-0.0434  	-0.0288  	0.01070  	0.00222  	-0.0214  	0.01748  	-0.0188  	-0.0297  	0.05441  	-0.0065  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
0.18191  	0.09196  	-0.3810  	-0.1567  	-0.0877  	-0.3558  	0.20712  	0.16187  	0.21483  	0.30675  	-0.3010  	0.47234  	0.37080  	-0.1438  	-0.3154  	0.44751  	0.11082  	0.19299  	0.32833  	0.38112  	-0.1375  	0.41463  	-0.4245  	0.11455  	0.34702  	-0.1293  	-0.0329  	-0.2686  	-0.2146  	0.22742  	0.14256  	0.15672  	0.07237  	-0.0808  	0.19150  	0.08445  	0.01853  	-0.0084  	-0.2834  	0.29238  	0.35355  	0.08612  	0.00146  	0.38933  	0.04596  	-0.0613  	-0.0038  	0.08498  	0.06448  	-0.1001  	-0.0087  	-0.0252  	-0.0355  	0.01148  	-0.0428  	-0.0139  	-0.0008  	-0.0011  	-0.0322  	0.00970  	-0.0127  	-0.0250  	0.03562  	-0.0115  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
0.16178  	0.10163  	-0.4066  	-0.1033  	-0.0733  	-0.4524  	0.19305  	0.17543  	0.24981  	0.29961  	-0.2672  	0.39817  	0.35510  	-0.0611  	-0.2433  	0.42127  	0.11686  	0.16717  	0.33745  	0.34233  	-0.0825  	0.45079  	-0.4196  	0.12145  	0.36250  	-0.1261  	-0.0063  	-0.3376  	-0.2798  	0.23173  	0.15307  	0.15969  	0.07968  	-0.0623  	0.23650  	0.05708  	0.04486  	0.00909  	-0.3209  	0.30735  	0.32284  	0.09803  	-0.0211  	0.38858  	0.03410  	-0.0635  	0.00270  	0.07816  	0.05946  	-0.0929  	-0.0214  	-0.0268  	-0.0390  	0.02866  	-0.0441  	-0.0221  	-0.0050  	0.00357  	-0.0265  	0.00938  	-0.0118  	-0.0137  	0.03490  	-0.0193  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
-0.1946  	-0.0217  	-0.4804  	-0.6599  	-0.2734  	-0.6208  	0.20203  	0.05305  	0.22523  	0.31538  	0.06064  	0.44728  	0.19623  	-0.4049  	-0.7172  	0.47044  	0.11139  	0.24752  	0.35182  	0.34461  	-0.0319  	0.33198  	-0.3633  	0.14048  	0.22958  	-0.1094  	-0.0752  	-0.2660  	-0.3030  	0.14748  	0.17581  	0.14947  	0.06640  	-0.0957  	0.17087  	0.06708  	0.10470  	0.00582  	-0.3717  	0.27068  	0.38314  	0.09938  	-0.0309  	0.38641  	0.06095  	-0.0631  	-0.0056  	0.05781  	0.03537  	-0.0940  	-0.0243  	-0.0258  	-0.0391  	0.01986  	-0.0447  	-0.0221  	0.01337  	0.00200  	-0.0209  	0.00896  	-0.0111  	-0.0311  	0.05217  	-0.0080  	0.15488  	-0.0218  	0.01019  	0.00962  	-0.0177  	0.51674  	
